empresa,año,trimestre,archivo,escala_detectada,efectivo,activo_corriente,activo_total,pasivo_corriente,pasivo_no_corriente,pasivo_total,patrimonio_total,ganancias_retenidas,inventarios,deuda_cp,deuda_lp,ingresos,utilidad_neta,utilidad_operativa,gastos_financieros,impuesto_renta,depreciacion_amortizacion,ingresos_trim,utilidad_neta_trim,gastos_financieros_trim,utilidad_operativa_trim,impuesto_renta_trim,depreciacion_amortizacion_trim,revisar_manualmente,ingresos_ltm,utilidad_neta_ltm,gastos_financieros_ltm,utilidad_operativa_ltm,impuesto_renta_ltm,depreciacion_amortizacion_ltm,ebitda_final_ltm,deuda_bruta_ebitda,deuda_neta_ebitda,pasivo_activo,deuda_patrimonio,perfil_vencimientos_cp,cobertura_intereses,ffo_intereses,ffo_deuda,razon_corriente,prueba_acida,caja_activos,caja_deuda_cp,margen_ebitda,margen_neto,zscore_x1,zscore_x2,zscore_x3,zscore_x4,zscore,zscore_zona
EPM,2025,1,Q1 2025.xbrl,0.001,2508565.551,15039144.174,83352340.598,13600058.773,36825334.977,50425393.75,32926946.848,24079994.657,727261.066,2891325.444,14992367.331,9273158.853,1337105.794,2327174.059,-868304.118,-464962.134,46421.8423875652,9273158.853,1337105.794,-868304.118,2327174.059,-464962.134,46421.8423875652,,38945829.572000004,4300848.598,-3530596.3550000004,8579795.131453171,-1303712.987,186675.44694556526,9321833.386945566,1.9184737629021118,1.6493673063854108,0.6049667398447348,0.5431324336737362,0.16167384892911194,2.6402999520871497,1.2710385424236823,0.25092826752306846,1.1058146457320461,1.052339798443605,0.030095922118114963,0.8676178450287244,0.2393538278524043,0.1104315569924869,0.017265086867093094,0.2888940428576014,0.10293406363754876,0.65298343551358,5.682403064497498,segura
EPM,2025,2,Q2 2025.xbrl,0.001,3939314.411,15012615.972,83728509.63,11557496.798,38179936.492,49737433.29,33991076.34,24080284.263,716469.458,2201635.4960000003,16259629.548,18787506.45,2345881.386,4484801.47,-1769666.219,-803441.451,94180.1644019842,9514347.597,1008775.592,-901362.101,2157627.411,-338479.317,47758.322014419005,,38658099.557,4218274.967,-3264788.841,8221556.842793721,-1332823.2059999998,184862.8092689843,9000749.823268984,2.051080788433141,1.6134156507113948,0.5940322299989803,0.5431209314862195,0.1192570222437461,2.756916377021206,1.3486745975645729,0.23850682852852623,1.2989504764213216,1.2369587259132024,0.047048662736360713,1.7892673052179022,0.23282959913737344,0.10911749453126383,0.041265743165241134,0.2875995807092691,0.09819303937362728,0.6834103429063378,5.835715992918629,segura
EPM,2025,3,Q3 2025.xbrl,0.001,3511302.083,14562420.497,83715234.124,10995572.256,38236723.317,49232295.573,34482938.551,24080284.185,649643.479,2240505.874,15996870.214,28444622.84,2601975.057,6250673.502,-2637038.433,-1512251.627,142482.532,9657116.39,256093.6710000001,-867372.2140000002,1765872.0320000006,-708810.1760000001,48302.3675980158,utilidad_neta_trim,38565632.544,3672593.5940000005,-3256001.903000001,7659216.096322101,-1256803.4640000002,186193.74982200007,8371592.710822001,2.1784834401253717,1.7590528485653067,0.5880924313020082,0.5288811468612822,0.12285242477804847,2.571126479719996,1.1851305554418157,0.2115867614508998,1.3243895049713,1.2653072249521309,0.04194340635539546,1.5671916435243411,0.21707391163027728,0.09522969939128818,0.04260691949707436,0.2876451871272557,0.09149130593097522,0.7004129738348246,5.81747990031838,segura
EPM,2025,4,CIERRE 2025.xbrl,0.001,4339444.923,17030463.566,87230032.322,12882024.913,37658059.03,50540083.943,36689948.379,24051248.552,598064.862,4276700.122,15278416.043,38117838.573,4979410.957,10283802.559,-3534427.503,-2489788.897,192419.01,9673215.733,2377435.9000000004,-897389.0699999998,4033129.057,-977537.2699999998,49936.478,,38117838.573,4979410.957,-3534427.5029999996,10283802.559,-2489788.897,192419.01000000007,11196046.366999999,1.746609072881129,1.359021813883133,0.579388572922189,0.5329829293570945,0.21869980653218996,3.167711420731325,1.463272329849794,0.2644745202923728,1.3220331183192766,1.2756068098748288,0.04974714335747831,1.0146713118081931,0.2937219628956216,0.13063203852610536,0.04755745862487472,0.2757221098258623,0.11789291239785953,0.7259574087842745,6.015326657148593,segura
EPM,2026,1,Q1 2026.xbrl,0.001,7865332.571,18995160.563,89562738.68800001,12423549.518,38642597.28,51066146.798,38496591.89,29025789.435,647076.809,4344637.631,15581720.476,9054868.69,2302015.69,2140691.898,-967118.243,-545034.947,550110.5480000001,9054868.69,2302015.69,-967118.243,2140691.898,-545034.947,550110.5480000001,,37899548.41,5944320.853,-3633241.628,10097320.398,-2569861.71,696107.7156124349,12843531.906612433,1.5514702849565085,0.939073895225848,0.5701717873533724,0.5176135634015991,0.2180347059743826,3.5350062620752385,1.8276870212642056,0.3332484808791875,1.5289640481151259,1.4768793513815173,0.08781925035141686,1.810354105225951,0.3388835077312847,0.15684410771056997,0.07337438695228839,0.32408331701550563,0.11274019247194907,0.7538573850554887,6.337011939597321,segura
EPM,2026,2,Q2 2026.xbrl,0.001,4949228.834,15450175.343,87738882.127,12831557.614,38510665.858,51342223.472,36396658.655,26207675.015,614989.051,3383665.863,14803692.091,19267458.876,3067271.811,4175998.458,-1970368.223,-1232057.253,1095362.911,10212590.185999999,765256.1210000003,-1003249.98,2035306.56,-687022.306,545252.363,,38597790.999,5700801.382000001,-3735129.5069999998,9974999.547,-2918404.699,1193601.7565980158,13547937.344598018,1.3424447937273538,0.9771324433588744,0.5851707045649763,0.4996985609694561,0.18604493690386845,3.6271666937405653,1.8458270658827838,0.3790766727105468,1.2040763723137502,1.1561485158913147,0.05640861513184207,1.4626824971458476,0.3510029199585287,0.14769760741353563,0.029845578898641673,0.2987008083493131,0.11368961291940578,0.7089030469210061,5.927894030879313,segura
ISA,2019,1,Q1 2019.xbrl,0.001,1831108.742,7211622.221,45027283.981,3586076.238,23057271.039,26643347.277,18383936.704,3212454.239,90607.372,1592926.473,15477291.02,1816165.463,353124.599,1047007.312,-349540.923,-233948.326,170445.206,1816165.463,353124.599,-349540.923,1047007.312,-233948.326,170445.206,,,,,,,,,,,0.5917156204278854,0.9285398316937112,0.09331612052706492,,,,2.0110063875892426,1.9857399498487738,0.040666648753956966,1.1495249611561953,,,0.0805188690601427,0.0713446149751237,,0.690001016496528,,
ISA,2019,2,Q2 2019.xbrl,0.001,1757501.917,8433065.927000001,47265664.541,3473208.501,24467377.921,27940586.422,19325078.119,3212454.239,90452.164,1406427.01,16611023.226,3917488.924,792215.441,2276408.949,-703518.326,-474772.691,352852.571,2101323.461,439090.842,-353977.403,1229401.637,-240824.365,182407.365,,,,,,,,,,,0.5911391851428068,0.9323351825566818,0.0780591588475638,,,,2.4280333082715786,2.401990482459665,0.03718348052581546,1.2496218463551834,,,0.10493573874747145,0.0679659171239071,,0.6916489807022705,,
ISA,2019,3,Q3 2019.xbrl,0.001,1542055.74,8608404.476,48240416.143,3646951.862,24631687.305,28278639.167,19961776.976,3212454.239,93742.971,1787725.888,16604520.849,5888837.893,1198066.294,3312769.4760000003,-1101223.534,-633624.7710000001,549378.131,1971348.969,405850.853,-397705.208,1036360.5270000002,-158852.08000000007,196525.56000000006,,,,,,,,,,,0.5862022227000091,0.9213732203857882,0.09719997309538052,,,,2.36043819653795,2.3347337248182187,0.03196605384640245,0.8625795209159045,,,0.10284846215448619,0.0665925896965163,,0.705895954119835,,
ISA,2019,4,CIERRE 2019.xbrl,0.001,2487202.068,9449781.446,48793243.432,3675086.804,24014942.056,27690028.86,21103214.572,3212454.239,151526.918,1698041.308,16059515.657,8139006.683,1638732.31,4530113.1680000005,-1489369.682,-772816.161,717178.078,2250168.79,440666.01600000006,-388146.14800000004,1217343.6920000003,-139191.3899999999,167799.94699999993,,8139006.683,1638732.31,-1489369.682,4530113.1680000005,-772816.161,717178.078,4618096.231000001,3.8452115496854393,3.3066341914865998,0.5674971965860357,0.8414621812432757,0.09562358782499336,3.1007051417876252,1.58181707098829,0.1326708619121133,2.5713083662989313,2.530077525755226,0.050974313102719916,1.464747680920375,0.5674029289895842,0.2013430353144729,0.11835029270082899,0.06583809587237198,0.09284304238379495,0.7621232422218573,5.665144761813424,segura
ISA,2020,1,Q1 2020.xbrl,0.001,2797800.54,8496627.089,51340269.423,4797675.75,26114801.063,30912476.813,20427792.61,3207681.186,120948.356,2222136.88,17827828.471,2069572.769,378506.644,1098370.714,-441036.88,-198865.169,207040.554,2069572.769,378506.644,-441036.88,1098370.714,-198865.169,207040.554,,8392413.989,1664114.355,-1580865.639,4581476.57,-737733.004,753773.426,4736486.424,4.233088318253354,3.6423971836132516,0.6021097505022339,0.9815042542180968,0.1108299611046046,2.9961347170504222,1.529470766743637,0.12059311518358341,1.7709881892289199,1.7457784080135053,0.05449524459929323,1.2590585958863165,0.564377118455804,0.19828792492614963,0.07204775862245283,0.062478853774051026,0.08923748592459739,0.6608267831003839,5.219858387535394,segura
ISA,2020,2,Q2 2020.xbrl,0.001,3541939.878,9170635.237,49902156.781,4737845.815,25932489.599,30670335.414,19231821.367,3207681.186,98788.885,2360855.236,17883592.048,4750510.5770000005,928923.031,2800798.065,-805603.219,-576662.68,425388.872,2680937.808,550416.387,-364566.33900000004,1702427.351,-377797.51100000006,218348.31799999997,,8972028.336,1775439.9,-1591454.5750000002,5054502.284,-874706.15,789714.379,5031315.004000001,4.0236890888177825,3.3197101339751454,0.614609415552908,1.052653666944805,0.11661742120595599,3.1614568728736727,1.6118300322835166,0.1267090300374535,1.935612849191041,1.914761836123618,0.07097769127583231,1.5002782991476906,0.5607778771509222,0.19788612268154568,0.08882961595134424,0.06427940980741956,0.1012882530545148,0.6270495939285132,5.381332290764284,segura
ISA,2020,3,Q3 2020.xbrl,0.001,3570166.316,9408154.544,52280266.161,3895198.192,28059053.306,31954251.498,20326014.663,3207681.186,108311.741,1590591.168,19779190.577,7141177.479,1412690.426,4009541.845,-1172858.375,-827043.1240000001,639527.397,2390666.902,483767.395,-367255.15599999996,1208743.7800000003,-250380.44400000002,214138.52500000002,,9391346.269000001,1853356.442,-1561004.523,5226885.5370000005,-966234.514,807327.3439999999,5187922.823000001,4.119140255953649,3.430971515244532,0.6112105741695174,1.0513512904179882,0.07443179284562225,3.3234514996981854,1.7044689792996843,0.12450683014685139,2.41532114163602,2.387514664106211,0.06828898508292734,2.2445530868180956,0.5524152421176155,0.19734725873304926,0.10545004371290963,0.061355486908229714,0.09997817380851724,0.6360973488699053,5.481526718384152,segura
ISA,2020,4,CIERRE 2020.xbrl,0.001,3781712.973,9708784.411,54029723.479,3403040.8510000003,30480489.721,33883530.572000004,20146192.907,3207681.186,100644.892,1266015.448,21202820.487,9110846.607,2059190.514,5691962.76,-1535479.552,-1074232.438,855987.5310000001,1969669.1280000005,646500.088,-362621.1769999999,1682420.9149999996,-247189.314,216460.13400000008,,9110846.607,2059190.514,-1535479.552,5691962.76,-1074232.438,855987.5310000001,5524890.035,4.066838578263214,3.382352018523025,0.6271275955200786,1.1152894265791018,0.056345395536397655,3.598152790640354,1.898545663602559,0.12974317198422322,2.8529732189806145,2.8233982310781256,0.06999319503217256,2.987098600553569,0.6064079742880474,0.22601527638692687,0.11670878831076907,0.059368824777471706,0.10534873017094605,0.5945718337760236,5.541395912306784,segura
ISA,2021,1,Q1 2021.xbrl,0.001,3437159.486,9471343.214,57636388.923,5686832.598,32469545.634,38156378.232,19480010.691,3203921.666,107601.659,1586526.485,22385117.413,2365046.3710000003,507935.085,1286292.845,-352214.757,-251845.299,211194.859,2365046.3710000003,507935.085,-352214.757,1286292.845,-251845.299,211194.859,,9406320.209,2188618.955,-1446657.4289999998,5879884.891,-1127212.568,860141.8360000001,5622630.788,4.2634213061190245,3.652113252007469,0.6620188902357408,1.230576526791907,0.06618346625499334,3.886635961830049,2.107451791892053,0.12718196565794823,1.6654865517460409,1.6465653584199278,0.05963523305722558,2.1664683940022593,0.5977503065035195,0.23267536149852963,0.06566182730593965,0.055588521867327885,0.10201688552791362,0.5105309149772241,5.083571099888117,segura
ISA,2021,2,Q2 2021.xbrl,0.001,4745205.8780000005,10440790.231,62624186.35,6439520.807,34290714.634,40730235.441,21893950.909,3203921.666,117080.966,2772660.4080000003,23361383.122,5171052.07,1093827.516,2930899.538,-755442.27,-582390.071,431842.498,2806005.699,585892.4310000001,-403227.51300000004,1644606.6930000002,-330544.772,220647.63900000002,,9531388.100000001,2224094.999,-1485318.603,5822064.233,-1079959.829,862441.1570000001,5651814.5879999995,4.624009355418013,3.784419555696862,0.6503914512096491,1.1936650282364987,0.10609381609153538,3.805119370742844,2.0780296899035067,0.11810404128457497,1.6213613627353252,1.6031797356377422,0.07577273501773808,1.711426997806361,0.5929686766190959,0.23334429105871782,0.06389335586154088,0.05116109051051967,0.09296830142368788,0.5375355843624965,5.025084918663807,segura
ISA,2021,3,Q3 2021.xbrl,0.001,4967286.514,11017350.494,62574311.166,5998863.424000001,35134275.421000004,41133138.845,21441172.321,3203921.666,116938.434,3029718.456,23906514.742,8045882.778,1215193.112,4531037.658,-1586390.719,-935070.755,671091.908,2874830.7079999996,121365.5959999999,-830948.449,1600138.1199999996,-352680.684,239249.41000000003,utilidad_neta_trim,10015551.906,1861693.2,-1949011.896,6213458.572999999,-1182260.0690000001,887552.0420000001,5880517.207,4.580589130142477,3.7358868124471756,0.657348648007968,1.2562854677315385,0.11247743638575845,3.0171787145418225,1.4105841260601524,0.10206494804938541,1.8365729831291455,1.8170795515013878,0.07938220048196064,1.6395208287961134,0.587138608255544,0.1858802407967871,0.08020043651278443,0.05120186872693636,0.09929727482763097,0.5212627317792528,5.157636510783574,segura
ISA,2021,4,CIERRE 2021.xbrl,0.001,4686462.259000001,10670103.52,61698187.047,4970047.83,34595143.677,39565191.507,22132995.54,3203921.666,125391.91,2866266.646,25074175.073,11116937.022,1665536.083,6087393.323,-2104482.765,-1106267.889,904840.124,3071054.244,450342.97100000014,-518092.0460000001,1556355.665,-171197.13399999996,233748.2159999999,,11116937.022,1665536.083,-2104482.765,6087393.323000001,-1106267.889,904840.124,5781126.861,4.83304421279677,4.022395636545088,0.6412699205709288,1.2623886210298312,0.10258487230897598,2.7470535549859916,1.2213814480918304,0.09199483074929692,2.1468814556659908,2.121651937904992,0.07595786008152851,1.635040572913955,0.5200287497859678,0.14981969221413838,0.09238611315528368,0.05192894344787376,0.09866405504529316,0.5594057477539104,5.275739742984705,segura
ISA,2022,1,Q1 2022.xbrl,0.001,4768416.675,10815928.726,64009249.033,5392639.516,35545215.506,40937855.022,23071394.011,3210906.697,126490.667,2581547.298,25388201.631,2764782.659,431381.108,1522533.578,-540479.587,-282148.306,242691.149,2764782.659,431381.108,-540479.587,1522533.578,-282148.306,242691.149,,11516673.31,1588982.1060000001,-2292747.595,6323634.056,-1136570.896,936336.4139999999,5954637.011,4.697137521116987,3.8963470336042625,0.6395615577507318,1.2123129151045038,0.09229783594243718,2.597162035623027,1.1014376486566544,0.09028749333468854,2.0056836163272296,1.9822274467418712,0.07449574470935662,1.847115750578822,0.5170448835975534,0.13797231745909444,0.0847266495378507,0.05016316775321978,0.09879250501345278,0.5635711494557161,5.224974088462702,segura
ISA,2022,2,Q2 2022.xbrl,0.001,4766463.631,11474434.091,66190345.498,4822061.849,37084139.315,41906201.164000005,24284144.334,3210906.697,141514.146,2034434.792,26868429.85,6020742.117000001,1101797.421,3306807.607,-1192429.803,-362268.723,475321.748,3255959.4580000006,670416.3130000001,-651950.216,1784274.0289999999,-80120.41700000002,232630.59900000002,,11966627.069,1673505.9880000001,-2541470.2980000004,6463301.391999999,-886146.541,948319.374,6049442.201,4.77777350070759,3.9898556278478274,0.6331165194668191,1.1901948960801298,0.07038869043602256,2.380292307866271,1.0316175499132272,0.09071160919427039,2.3795700781771534,2.3502228506982386,0.07201146322984554,2.3428932938736335,0.5055260906952895,0.1398477598032014,0.10050366397016323,0.04851019696062805,0.09764719225094985,0.5794880867145163,5.332098900712544,segura
ISA,2022,3,Q3 2022.xbrl,0.001,5007942.247,12621888.513,71831520.98900001,4605590.069,40546532.595,45152122.664000005,26679398.325,3210906.697,167607.252,1866501.57,29676480.339,9577534.439,1769821.936,5121965.95,-1749400.819,-712128.429,748687.0970000001,3556792.3219999988,668024.5149999999,-556971.0159999998,1815158.3430000003,-349859.706,273365.34900000005,utilidad_neta_trim,12648588.683,2220164.907,-2267492.865,6678321.615,-883325.563,982435.313,6353418.648000001,4.964725867534237,4.176497903274955,0.6285836919827219,1.1822973488664685,0.05917327586164073,2.8019575038442293,1.412397044080666,0.10153130827134066,2.740558391845881,2.7041662576157512,0.06971789234098073,2.683063506343582,0.5023025736095873,0.17552669018196107,0.11159861762119146,0.04470052496162104,0.09297202012501854,0.5908780529220081,5.373004573778133,segura
ISA,2022,4,CIERRE 2022.xbrl,0.001,5369349.875,13721970.168,78733851.758,5360053.521,43823426.458,49183479.979,29550371.779,3210906.697,197369.611,2080458.138,32089642.315,13356004.941,2202580.891,6760582.933,-2383358.117,-1005463.616,1006174.215,3778470.5020000003,432758.95499999984,-633957.2980000002,1638616.983,-293335.18700000003,257487.1179999999,,13356004.941,2202580.891,-2383358.117,6760582.933,-1005463.616,1006174.215,6597576.839,5.179189464078935,4.3653528076780015,0.6246802217954815,1.1563340288423383,0.06088533865627966,2.768185272679271,1.3463168137060952,0.09390534600311025,2.560043498491029,2.5232211775521187,0.06819620474689186,2.580849754641879,0.4939783167305433,0.16491315335161044,0.10620484658494256,0.040781780965945764,0.08586627965032931,0.6008190512671572,5.287533802626934,segura
ISA,2023,1,Q1 2023.xbrl,0.001,6691898.598,14824397.469,80124329.939,7298478.788,44361270.602,51659749.39,28464580.549,3221890.741,195771.864,2370843.589,32475669.629,3911312.898,828098.7810000001,2118297.109,-688810.3740000001,-328470.22500000003,273820.115,3911312.898,828098.7810000001,-688810.3740000001,2118297.109,-328470.22500000003,273820.115,,14502535.18,2599298.564,-2531688.904,7356346.464,-1051785.5350000001,1037303.181,7220076.184,4.826335945764862,3.8994899641629597,0.6447448537707515,1.2242061026690312,0.06803675231917719,2.8518812768000346,1.436433101734683,0.10436056320038097,2.031162643559909,2.0043389903457784,0.08351893367588416,2.822581223429666,0.49784924458980007,0.17923063324711755,0.09392800771912364,0.040211141153415945,0.09181164409862161,0.5510011350250571,5.192781490916634,segura
ISA,2023,2,Q2 2023.xbrl,0.001,4449949.695,12309540.26,75370216.003,7238854.335,39904166.422,47143020.757,28227195.246,3221890.741,180128.841,4093471.583,28508160.911,7458456.259000001,1522088.32,4108257.564,-1232438.936,-551035.853,528825.72,3547143.3610000005,693989.539,-543628.5619999999,1989960.4549999996,-222565.62799999997,255005.60499999998,,14793719.083,2622871.79,-2423367.25,7562032.890000001,-1194230.746,1059678.187,7300147.973,4.465886529229125,3.8563167353758514,0.6254860773534673,1.1549724373915573,0.12556032535344241,3.0123985429777513,1.5196004555231981,0.11295599929475114,1.7004818290766173,1.675598217297185,0.05904122252778042,1.0870845454211622,0.49346266020346874,0.17729630901360274,0.06727705178393237,0.04274753227285108,0.10033184580098596,0.598756608989862,5.133618858134072,segura
ISA,2023,3,Q3 2023.xbrl,0.001,4568115.996,12702709.215,72758663.131,7338639.311,37957770.892,45296410.203,27462252.928,3221890.741,193843.396,4241385.389,27143334.597,10614773.729,2034445.996,5688864.562,-1808896.435,-861825.647,787205.264,3156317.4699999997,512357.676,-576457.4990000001,1580606.9980000001,-310789.794,258379.544,,14393244.231,2467204.951,-2442853.733,7327481.545,-1155160.834,1044692.3819999999,7109911.899999999,4.4142206580646945,3.771720995586458,0.6225569334808289,1.1428312188473337,0.13514173110010172,2.910494314069519,1.437620797986598,0.11189831658738952,1.7309352151916926,1.7045211365341622,0.06278449602317777,1.077033935149438,0.49397563092042546,0.17141409618313588,0.07372414051014294,0.0442818848279149,0.10070940324737782,0.6062787935053883,5.191349229288576,segura
ISA,2023,4,CIERRE 2023.xbrl,0.001,4071927.866,12407460.808,71217175.874,5307301.925,39543479.736,44850781.661,26366394.213,3221890.741,227631.146,2477275.894,28516340.119,14171459.071,2466452.557,7069602.261,-2423491.829,-1129171.71,1059713.172,3556685.342,432006.561,-614595.3939999999,1380737.699,-267346.06299999997,272507.90800000005,,14171459.071,2466452.557,-2423491.829,7069602.261,-1129171.71,1059713.172,7078829.268,4.378353374491924,3.8031272019372,0.6297747855145452,1.1754969512561768,0.07992858571135837,2.9209214503194434,1.4549938591932428,0.11377071095934663,2.337809490271274,2.2949193081755945,0.05717620526267711,1.643711899777603,0.49951308701062963,0.17404365666533703,0.09969728223373893,0.04524036093063119,0.09926821969896414,0.5878692240480371,5.3358428697146625,segura
ISA,2024,1,Q1 2024.xbrl,0.001,4911704.339,12846090.195,71388374.971,6165071.181,39917854.78,46082925.961,25305449.01,3230575.941,172392.853,1981022.724,29127826.237,3668339.506,634454.705,1793978.682,-531703.845,-279334.141,249452.182,3668339.506,634454.705,-531703.845,1793978.682,-279334.141,249452.182,,13928485.679000001,2272808.481,-2266385.3,6745283.834000001,-1080035.626,1035345.2390000001,6654574.646,4.674806522712797,3.936712113936065,0.6455242324779098,1.229334004257607,0.06368036073862887,2.9362062337767547,1.459660773479249,0.10634124470973864,2.0836888687660395,2.055726036231146,0.06880257942550555,2.479378090667475,0.477767274875625,0.1631769980872161,0.09358693228013695,0.04525352961616443,0.09448714635597362,0.5491285217309337,5.222995353636017,segura
ISA,2024,2,Q2 2024.xbrl,0.001,4668994.221,12887596.636,73480910.425,5635354.931,41260578.611,46895933.542,26584976.883,3230575.941,195744.434,2673395.14,30148148.31,7095486.689,1341999.093,3578752.189,-1088662.428,-577168.219,52609.873,3427147.183,707544.3880000002,-556958.5830000001,1784773.5069999998,-297834.07800000004,-196842.309,,13808489.500999998,2286363.33,-2279715.321,6540096.886,-1155304.076,583497.3250000001,6304880.051999999,5.205736378694236,4.465199812971795,0.6382056682580903,1.2345898811365161,0.08145245040266381,2.7656435844956095,1.2588679948604862,0.08743832109455534,2.286918356305391,2.252183288790262,0.06354023370145254,1.7464661886832036,0.45659447773367284,0.16557664253098964,0.09869558859647186,0.04396483280235569,0.08900402632701866,0.5668930091601757,5.234113132664286,segura
ISA,2024,3,Q3 2024.xbrl,0.001,4483589.154,13403454.13,76641269.637,5661257.937,42188893.569,47850151.506000005,28791118.131,3230575.941,173178.574,2897208.3540000003,30607514.527,10616544.856,2233170.003,6240518.766,-1647495.006,-1210757.716,78038.926,3521058.1670000004,891170.9099999999,-558832.578,2661766.577,-633589.497,25429.053000000007,,14173230.198,2665176.5640000002,-2262090.4,7621256.465,-1478103.779,350546.83400000003,6755917.5770000005,4.959314926378652,4.295661306733552,0.6243392330611842,1.1637173217293273,0.08647164055915715,2.9865816047846723,1.3331577721208672,0.09000890437778163,2.3675752419616347,2.3369851194257643,0.058500977022377824,1.547554958486082,0.47666745566253027,0.18804298856135745,0.10101863173287401,0.04215191053463942,0.09944063428355181,0.6016933536227119,5.350116536199894,segura
ISA,2024,4,CIERRE 2024.xbrl,0.001,5924486.853,13542092.433,76995347.157,5621342.525,43105998.492,48727341.017000005,28268006.14,3230575.941,177976.215,2491673.186,31813938.812,14934750.995,2807941.183,7870094.717,-2262263.883,-1386254.526,106697.18,4318206.138999999,574771.1800000002,-614768.8769999999,1629575.9510000004,-175496.81000000006,28658.253999999986,,14934750.995,2807941.183,-2262263.883,7870094.717,-1386254.526,106697.18,6563156.772,5.226998712624992,4.324310104259688,0.6328608521972223,1.2135844257319803,0.0726316494847917,2.9011455389088225,1.2883724064651925,0.08496097848859023,2.4090495060163586,2.3773887035997685,0.07694603728351886,2.3777142549384083,0.4394553865810871,0.18801392697742803,0.10287309818668552,0.04195806708180149,0.10221519880873078,0.5801261786506646,5.357649446369199,segura
ISA,2025,1,Q1 2025.xbrl,0.001,4988762.155,14468124.226,78617479.92300001,6885727.499,43811955.179,50697682.678,27919797.245,3237241.285,188080.833,2815301.804,32344413.729,4011697.406,694598.252,1939125.279,-566927.704,-359558.56200000003,28140.752,4011697.406,694598.252,-566927.704,1939125.279,-359558.56200000003,28140.752,,15278108.895,2868084.7300000004,-2297487.742,8015241.313999999,-1466478.9470000002,-114614.25000000001,6517437.169000002,5.394714919575467,4.629266473255354,0.6448652733165019,1.2593112773874657,0.08007180266739163,2.836766895359567,1.1984701505319286,0.07831321835967828,2.101175834812106,2.0738612434305397,0.063456144357287,1.7720168217531538,0.42658664195887064,0.18772511373699044,0.09644670287608297,0.04117711847505972,0.10195240704548574,0.5507115073154153,5.2802950351226485,segura
ISA,2025,2,Q2 2025.xbrl,0.001,4024010.837,12008916.981,77081781.892,4394169.738,43957389.73,48351559.468,28730222.424,3237241.285,199749.533,1613563.15,32507892.372,7354487.533,1149516.926,3119248.582,-1175063.945,-514268.132,59270.732,3342790.127,454918.674,-608136.241,1180123.3029999998,-154709.56999999995,31129.980000000003,,15193751.838999998,2615459.016,-2348665.4,7410591.11,-1323354.4389999998,113358.03899999999,6400836.893999999,5.330780347486231,4.702110861973794,0.6272760992441225,1.187650238777699,0.04728881360174234,2.725308123498562,1.1618585836024151,0.07997364160624917,2.7329205963868484,2.6874627408851364,0.05220443453990307,2.4938663460429176,0.42128086346454907,0.17214043270645787,0.09878789846437507,0.04199748897263077,0.09613933316153807,0.5941943287892134,5.304920792051286,segura
ISA,2025,3,Q3 2025.xbrl,0.001,4597898.927,12788268.407,77487171.031,4705311.675,43783306.65,48488618.325,28998552.706,3237241.285,166487.08000000002,1644926.681,32437791.918,11395834.729,1849625.592,5160453.68,-1853837.111,-868208.2440000001,88387.624,4041347.1960000005,700108.666,-678773.166,2041205.0979999998,-353940.1120000001,29116.891999999993,,15714040.867999999,2424396.772,-2468605.988,6790029.630999999,-1043705.0540000001,117045.87799999997,6053753.692000001,5.6300140925852515,4.870502034293865,0.625763177050319,1.1753248151570008,0.048262777988850425,2.4522964464266708,1.029505179179692,0.07456689942786922,2.717836625987162,2.6824538306487424,0.059337550536727374,2.7951999199166737,0.38524487385850176,0.1542821984723885,0.10431348343800396,0.041777770977145225,0.08762779103502871,0.5980486495126379,5.287301822482462,segura
ISA,2025,4,CIERRE 2025.xbrl,0.001,4466147.938,11720343.762,76130261.053,4591464.379,43231798.428,47823262.807,28306998.246,3237241.285,166004.971,1753653.649,32037263.84,15918005.563,2420317.832,6841990.225000001,-2513902.39,-1111140.146,118190.444,4522170.833999999,570692.24,-660065.2790000001,1681536.5450000009,-242931.90199999989,29802.820000000007,,15918005.563,2420317.832,-2513902.39,6841990.2250000015,-1111140.146,118190.44399999999,6163550.812,5.482378343212724,4.75777201250726,0.6281767873317369,1.1937301580104815,0.051897189520552944,2.4517860504520224,1.0097879241842798,0.07512398196427675,2.5526374146787214,2.516482289146384,0.05866455567373897,2.5467673964849147,0.38720622301619434,0.15204906308274044,0.09364054824450228,0.04252239832392422,0.08987214979122135,0.5919085521253192,5.22834984134852,segura
ISA,2026,1,Q1 2026.xbrl,0.001,3628266.751,11283695.943,76733409.702,6723909.096,42130546.928,48854456.024,27878953.678,3243311.378,165214.892,2913690.276,30831249.168,3860047.398,558452.032,1732644.329,-695194.4940000001,-189212.443,29222.421,3860047.398,558452.032,-695194.4940000001,1732644.329,-189212.443,29222.421,,15766355.555,2284171.612,-2642169.18,6635509.275,-940794.0269999999,119272.113,5986406.932,5.6369270962216635,5.030842880395087,0.6366777680508395,1.2104091076642163,0.08634451043645501,2.265716736579298,0.9096479298876691,0.07122382687894682,1.6781452250317574,1.6535739689898983,0.04728405482163048,1.2452479183823861,0.37969503548976635,0.14487632249772642,0.05942374859540683,0.042267265205542734,0.08647483932708715,0.5706532412172254,4.95790789891205,segura
