"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.05.2020","18.480,0","18.200,0","18.580,0","18.200,0","106,62K","-0,11%"
"18.05.2020","18.500,0","18.200,0","18.500,0","18.200,0","751,31K","1,65%"
"15.05.2020","18.200,0","18.060,0","18.400,0","18.060,0","112,03K","-1,09%"
"14.05.2020","18.400,0","18.000,0","18.400,0","17.900,0","237,71K","2,22%"
"13.05.2020","18.000,0","17.900,0","18.200,0","17.820,0","188,97K","-0,55%"
"12.05.2020","18.100,0","18.100,0","18.500,0","17.960,0","187,59K","0,00%"
"11.05.2020","18.100,0","18.000,0","18.280,0","17.900,0","211,20K","1,69%"
"08.05.2020","17.800,0","18.220,0","18.780,0","17.800,0","338,68K","-4,20%"
"07.05.2020","18.580,0","18.180,0","18.580,0","17.940,0","422,64K","4,74%"
"06.05.2020","17.740,0","17.740,0","17.880,0","17.600,0","254,04K","0,80%"
"05.05.2020","17.600,0","18.300,0","18.300,0","17.600,0","45,23K","-1,68%"
"04.05.2020","17.900,0","17.900,0","18.300,0","17.760,0","189,67K","-1,65%"
"30.04.2020","18.200,0","18.300,0","18.400,0","18.000,0","272,80K","-0,98%"
"29.04.2020","18.380,0","17.960,0","18.660,0","17.960,0","345,24K","-0,65%"
"28.04.2020","18.500,0","18.000,0","18.500,0","17.800,0","338,18K","2,78%"
"27.04.2020","18.000,0","18.300,0","18.500,0","18.000,0","165,69K","-1,64%"
"24.04.2020","18.300,0","18.600,0","18.960,0","18.120,0","626,59K","-1,72%"
"23.04.2020","18.620,0","18.300,0","18.640,0","18.300,0","218,20K","2,31%"
"22.04.2020","18.200,0","17.500,0","18.200,0","17.340,0","224,47K","4,00%"
"21.04.2020","17.500,0","17.800,0","17.800,0","17.000,0","175,20K","-2,13%"
"20.04.2020","17.880,0","18.000,0","18.200,0","17.800,0","272,01K","-0,67%"
"17.04.2020","18.000,0","17.860,0","18.340,0","17.860,0","168,47K","-1,10%"
"16.04.2020","18.200,0","18.000,0","18.200,0","17.180,0","671,82K","0,55%"
"15.04.2020","18.100,0","17.900,0","18.200,0","17.500,0","643,97K","1,12%"
"14.04.2020","17.900,0","18.200,0","18.320,0","17.700,0","506,11K","0,22%"
"13.04.2020","17.860,0","16.520,0","18.020,0","16.520,0","279,16K","3,84%"
"08.04.2020","17.200,0","16.200,0","17.200,0","16.200,0","149,58K","3,12%"
"07.04.2020","16.680,0","16.240,0","16.680,0","16.240,0","397,42K","3,35%"
"06.04.2020","16.140,0","15.700,0","16.540,0","15.700,0","520,88K","4,13%"
"03.04.2020","15.500,0","15.400,0","15.580,0","15.080,0","721,04K","0,65%"
"02.04.2020","15.400,0","15.000,0","15.600,0","14.800,0","410,97K","4,05%"
"01.04.2020","14.800,0","15.400,0","15.480,0","14.500,0","467,34K","-4,39%"
"31.03.2020","15.480,0","16.520,0","16.820,0","15.480,0","741,80K","-6,41%"
"30.03.2020","16.540,0","16.500,0","16.600,0","16.100,0","350,37K","-0,36%"
"27.03.2020","16.600,0","16.300,0","17.000,0","15.620,0","440,17K","-0,48%"
"26.03.2020","16.680,0","14.800,0","16.840,0","14.800,0","303,29K","14,88%"
"25.03.2020","14.520,0","13.320,0","14.580,0","13.320,0","633,97K","9,01%"
"24.03.2020","13.320,0","13.000,0","13.780,0","12.520,0","1,10M","-0,60%"
"20.03.2020","13.400,0","13.400,0","13.920,0","13.140,0","1,81M","2,29%"
"19.03.2020","13.100,0","12.060,0","13.500,0","12.060,0","500,71K","11,02%"
"18.03.2020","11.800,0","12.100,0","13.000,0","11.800,0","3,46M","-5,60%"
"17.03.2020","12.500,0","12.160,0","12.780,0","11.500,0","1,45M","3,31%"
"16.03.2020","12.100,0","14.980,0","14.980,0","11.000,0","640,50K","-24,09%"
"12.03.2020","15.940,0","16.960,0","16.960,0","15.100,0","210,02K","-6,24%"
"11.03.2020","17.000,0","16.940,0","17.620,0","16.940,0","970,14K","-2,86%"
"10.03.2020","17.500,0","17.120,0","17.900,0","17.120,0","398,90K","2,94%"
"09.03.2020","17.000,0","18.020,0","18.020,0","16.940,0","586,28K","-6,08%"
"06.03.2020","18.100,0","18.500,0","18.560,0","18.080,0","372,47K","-2,16%"
"05.03.2020","18.500,0","18.220,0","18.720,0","18.200,0","727,06K","1,09%"
"04.03.2020","18.300,0","18.300,0","18.500,0","18.100,0","638,27K","1,33%"
"03.03.2020","18.060,0","18.700,0","18.880,0","18.060,0","780,97K","-1,42%"
"02.03.2020","18.320,0","18.600,0","18.960,0","18.320,0","284,23K","-1,51%"
"28.02.2020","18.600,0","18.580,0","18.600,0","18.220,0","696,75K","0,00%"
"27.02.2020","18.600,0","18.600,0","18.780,0","18.280,0","649,37K","-1,06%"
"26.02.2020","18.800,0","19.020,0","19.280,0","18.480,0","924,88K","-1,16%"
"25.02.2020","19.020,0","18.920,0","19.080,0","18.760,0","316,45K","-0,11%"
"24.02.2020","19.040,0","18.820,0","19.100,0","18.600,0","597,73K","0,74%"
"21.02.2020","18.900,0","19.240,0","19.240,0","18.840,0","389,53K","-1,97%"
"20.02.2020","19.280,0","19.280,0","19.400,0","19.120,0","281,19K","0,00%"
"19.02.2020","19.280,0","18.920,0","19.280,0","18.920,0","159,03K","1,15%"
"18.02.2020","19.060,0","18.960,0","19.200,0","18.960,0","574,46K","0,32%"
"17.02.2020","19.000,0","18.920,0","19.040,0","18.920,0","57,31K","0,00%"
"14.02.2020","19.000,0","18.900,0","19.180,0","18.820,0","345,16K","0,00%"
"13.02.2020","19.000,0","18.800,0","19.000,0","18.740,0","201,97K","1,06%"
"12.02.2020","18.800,0","18.740,0","18.940,0","18.720,0","455,06K","1,08%"
"11.02.2020","18.600,0","18.620,0","18.800,0","18.500,0","1,06M","-0,75%"
"10.02.2020","18.740,0","19.100,0","19.100,0","18.600,0","548,73K","-0,85%"
"07.02.2020","18.900,0","18.860,0","19.200,0","18.860,0","333,99K","-0,32%"
"06.02.2020","18.960,0","19.100,0","19.240,0","18.860,0","379,45K","-1,46%"
"05.02.2020","19.240,0","19.500,0","19.500,0","19.200,0","241,01K","0,00%"
"04.02.2020","19.240,0","19.460,0","19.460,0","19.240,0","280,75K","0,42%"
"03.02.2020","19.160,0","19.300,0","19.340,0","18.980,0","339,27K","1,91%"
"31.01.2020","18.800,0","19.360,0","19.640,0","18.800,0","831,86K","-4,76%"
"30.01.2020","19.740,0","19.480,0","19.740,0","19.320,0","340,37K","1,86%"
"29.01.2020","19.380,0","19.300,0","19.480,0","19.280,0","223,10K","0,41%"
"28.01.2020","19.300,0","19.240,0","19.400,0","19.120,0","253,65K","0,31%"
"27.01.2020","19.240,0","19.380,0","19.440,0","19.020,0","84,77K","-0,72%"
"24.01.2020","19.380,0","19.300,0","19.460,0","19.240,0","118,17K","0,41%"
"23.01.2020","19.300,0","19.420,0","19.600,0","19.300,0","67,42K","-1,03%"
"22.01.2020","19.500,0","19.640,0","19.640,0","19.420,0","153,92K","-0,31%"
"21.01.2020","19.560,0","19.500,0","19.600,0","19.500,0","77,36K","-0,31%"
"20.01.2020","19.620,0","19.360,0","19.880,0","19.300,0","31,75K","0,51%"
"17.01.2020","19.520,0","19.460,0","19.660,0","19.460,0","200,93K","-0,20%"
"16.01.2020","19.560,0","19.500,0","19.620,0","19.440,0","179,85K","-0,61%"
"15.01.2020","19.680,0","19.480,0","19.800,0","19.480,0","701,24K","-0,10%"
"14.01.2020","19.700,0","19.780,0","19.940,0","19.600,0","302,32K","-1,30%"
"13.01.2020","19.960,0","19.420,0","19.960,0","19.340,0","342,68K","1,53%"
"10.01.2020","19.660,0","19.520,0","19.660,0","19.340,0","126,81K","-0,51%"
"09.01.2020","19.760,0","19.320,0","20.000,0","19.200,0","204,54K","0,82%"
"08.01.2020","19.600,0","19.600,0","19.600,0","19.280,0","193,36K","-0,81%"
"07.01.2020","19.760,0","20.260,0","20.300,0","19.560,0","389,43K","-2,66%"
"03.01.2020","20.300,0","19.880,0","20.480,0","19.860,0","583,81K","2,11%"
"02.01.2020","19.880,0","19.600,0","19.880,0","19.100,0","233,22K","1,43%"
"30.12.2019","19.600,0","19.140,0","19.900,0","19.140,0","260,47K","1,14%"
"27.12.2019","19.380,0","19.300,0","19.380,0","19.020,0","165,60K","0,41%"
"26.12.2019","19.300,0","19.300,0","19.300,0","18.860,0","70,72K","0,00%"
"24.12.2019","19.300,0","19.040,0","19.300,0","19.040,0","11,67K","0,00%"
"23.12.2019","19.300,0","18.540,0","19.300,0","18.540,0","154,43K","3,54%"
"20.12.2019","18.640,0","18.720,0","18.720,0","18.320,0","1,73M","-0,43%"
"19.12.2019","18.720,0","18.680,0","18.720,0","18.400,0","168,85K","0,21%"
"18.12.2019","18.680,0","18.440,0","19.000,0","18.420,0","329,10K","-0,43%"
"17.12.2019","18.760,0","18.800,0","18.800,0","18.320,0","256,31K","-0,21%"
"16.12.2019","18.800,0","18.500,0","18.860,0","18.500,0","159,60K","-1,05%"
"13.12.2019","19.000,0","18.300,0","19.000,0","18.300,0","220,99K","3,83%"
"12.12.2019","18.300,0","18.240,0","18.780,0","18.200,0","401,80K","0,33%"
"11.12.2019","18.240,0","18.600,0","18.660,0","18.240,0","125,39K","-2,15%"
"10.12.2019","18.640,0","18.500,0","18.800,0","18.500,0","500,06K","-0,75%"
"09.12.2019","18.780,0","18.740,0","18.780,0","18.300,0","113,08K","1,51%"
"06.12.2019","18.500,0","18.540,0","18.720,0","18.500,0","136,26K","-0,86%"
"05.12.2019","18.660,0","18.380,0","18.900,0","18.220,0","284,70K","1,74%"
"04.12.2019","18.340,0","18.400,0","18.500,0","18.180,0","225,49K","-0,33%"
"03.12.2019","18.400,0","18.040,0","18.400,0","18.040,0","266,15K","0,22%"
"02.12.2019","18.360,0","18.960,0","18.960,0","18.000,0","391,15K","-3,27%"
"29.11.2019","18.980,0","18.800,0","19.000,0","18.580,0","241,16K","0,96%"
"28.11.2019","18.800,0","18.300,0","18.800,0","18.300,0","155,09K","2,96%"
"27.11.2019","18.260,0","18.220,0","18.840,0","18.200,0","161,71K","-2,35%"
"26.11.2019","18.700,0","18.220,0","18.700,0","18.200,0","2,02M","2,19%"
"25.11.2019","18.300,0","18.600,0","18.940,0","18.280,0","529,29K","-2,03%"
"22.11.2019","18.680,0","18.020,0","18.680,0","18.020,0","207,68K","4,36%"
"21.11.2019","17.900,0","18.100,0","18.400,0","17.900,0","265,22K","-3,24%"
"20.11.2019","18.500,0","19.220,0","19.420,0","18.500,0","320,23K","-3,75%"
"19.11.2019","19.220,0","19.560,0","19.620,0","18.800,0","421,44K","-4,57%"
"18.11.2019","20.140,0","19.320,0","20.140,0","19.320,0","100,39K","2,55%"
"15.11.2019","19.640,0","19.460,0","19.640,0","19.100,0","65,14K","0,92%"
"14.11.2019","19.460,0","19.960,0","20.140,0","19.460,0","144,41K","-3,85%"
"13.11.2019","20.240,0","19.200,0","20.240,0","19.200,0","123,05K","0,00%"
"12.11.2019","20.240,0","20.200,0","20.400,0","19.840,0","403,25K","0,20%"
"08.11.2019","20.200,0","20.280,0","20.300,0","19.900,0","191,86K","-0,49%"
"07.11.2019","20.300,0","20.580,0","20.580,0","19.900,0","148,79K","0,69%"
"06.11.2019","20.160,0","20.480,0","20.500,0","19.940,0","330,20K","-1,56%"
"05.11.2019","20.480,0","19.780,0","20.480,0","19.780,0","524,57K","3,96%"
"01.11.2019","19.700,0","19.360,0","19.780,0","19.360,0","299,58K","1,03%"
"31.10.2019","19.500,0","19.400,0","19.840,0","19.400,0","746,74K","-1,81%"
"30.10.2019","19.860,0","20.000,0","20.000,0","19.320,0","285,51K","-0,70%"
"29.10.2019","20.000,0","19.640,0","20.280,0","19.640,0","295,87K","0,20%"
"28.10.2019","19.960,0","19.640,0","20.880,0","19.640,0","277,86K","-0,20%"
"25.10.2019","20.000,0","19.760,0","20.000,0","19.520,0","510,00K","1,21%"
"24.10.2019","19.760,0","19.360,0","19.760,0","19.180,0","182,92K","1,86%"
"23.10.2019","19.400,0","19.400,0","19.400,0","19.200,0","130,43K","0,00%"
"22.10.2019","19.400,0","18.840,0","19.400,0","18.840,0","374,51K","2,11%"
"21.10.2019","19.000,0","18.980,0","19.000,0","18.620,0","433,01K","1,17%"
"18.10.2019","18.780,0","18.740,0","19.000,0","18.720,0","128,64K","-0,42%"
"17.10.2019","18.860,0","18.760,0","18.980,0","18.560,0","277,77K","0,32%"
"16.10.2019","18.800,0","19.260,0","19.260,0","18.780,0","231,41K","0,11%"
"15.10.2019","18.780,0","19.080,0","19.280,0","18.780,0","187,85K","-1,16%"
"11.10.2019","19.000,0","19.020,0","19.360,0","18.980,0","175,43K","-0,11%"
"10.10.2019","19.020,0","19.380,0","19.380,0","19.020,0","369,62K","-1,86%"
"09.10.2019","19.380,0","18.600,0","19.520,0","18.600,0","65,69K","0,00%"
"08.10.2019","19.380,0","19.100,0","19.600,0","18.840,0","437,77K","-0,51%"
"07.10.2019","19.480,0","19.000,0","19.480,0","18.800,0","89,88K","2,96%"
"04.10.2019","18.920,0","19.080,0","19.080,0","18.740,0","171,13K","-0,11%"
"03.10.2019","18.940,0","18.240,0","19.080,0","18.240,0","162,86K","2,38%"
"02.10.2019","18.500,0","18.040,0","18.820,0","18.020,0","784,99K","0,00%"
"01.10.2019","18.500,0","18.300,0","18.980,0","18.300,0","112,67K","1,43%"
"30.09.2019","18.240,0","18.500,0","18.500,0","18.240,0","527,75K","-1,41%"
"27.09.2019","18.500,0","19.100,0","19.100,0","18.500,0","123,22K","-2,73%"
"26.09.2019","19.020,0","18.560,0","19.260,0","18.560,0","205,81K","-0,21%"
"25.09.2019","19.060,0","19.180,0","19.520,0","18.580,0","269,77K","-2,76%"
"24.09.2019","19.600,0","19.040,0","19.700,0","19.040,0","166,35K","0,51%"
"23.09.2019","19.500,0","19.600,0","19.940,0","19.500,0","100,19K","-2,01%"
"20.09.2019","19.900,0","19.300,0","20.000,0","19.300,0","1,90M","0,20%"
"19.09.2019","19.860,0","19.340,0","19.860,0","19.340,0","571,26K","0,81%"
"18.09.2019","19.700,0","20.000,0","20.100,0","19.300,0","458,33K","-1,50%"
"17.09.2019","20.000,0","19.320,0","20.000,0","19.320,0","302,82K","-0,50%"
"16.09.2019","20.100,0","18.640,0","20.100,0","18.620,0","438,20K","4,15%"
"13.09.2019","19.300,0","19.200,0","19.300,0","19.160,0","263,75K","0,31%"
"12.09.2019","19.240,0","19.220,0","19.320,0","19.140,0","824,54K","0,00%"
"11.09.2019","19.240,0","19.240,0","19.320,0","19.100,0","344,54K","-0,72%"
"10.09.2019","19.380,0","19.160,0","19.380,0","19.040,0","317,88K","0,00%"
"09.09.2019","19.380,0","18.800,0","19.380,0","18.780,0","106,88K","1,89%"
"06.09.2019","19.020,0","19.140,0","19.280,0","19.000,0","87,47K","-1,86%"
"05.09.2019","19.380,0","19.280,0","19.460,0","19.140,0","244,03K","0,52%"
"04.09.2019","19.280,0","18.600,0","19.280,0","18.600,0","364,25K","2,12%"
"03.09.2019","18.880,0","18.640,0","18.900,0","18.200,0","263,88K","2,05%"
"02.09.2019","18.500,0","18.180,0","18.500,0","18.180,0","44,22K","1,76%"
"30.08.2019","18.180,0","17.860,0","18.180,0","17.700,0","813,34K","1,56%"
"29.08.2019","17.900,0","17.500,0","17.920,0","17.500,0","216,29K","2,40%"
"28.08.2019","17.480,0","17.060,0","18.000,0","17.060,0","242,78K","-0,11%"
"27.08.2019","17.500,0","17.060,0","17.580,0","17.060,0","877,98K","2,58%"
"26.08.2019","17.060,0","17.460,0","17.840,0","17.060,0","157,83K","-2,29%"
"23.08.2019","17.460,0","17.700,0","17.700,0","17.400,0","146,92K","-3,00%"
"22.08.2019","18.000,0","17.400,0","18.000,0","17.340,0","216,54K","-0,55%"
"21.08.2019","18.100,0","17.640,0","18.120,0","17.640,0","356,98K","0,00%"
"20.08.2019","18.100,0","18.040,0","18.180,0","18.040,0","1,15M","0,56%"
"16.08.2019","18.000,0","17.500,0","18.280,0","17.280,0","548,08K","3,45%"
"15.08.2019","17.400,0","16.880,0","17.400,0","16.700,0","280,57K","2,96%"
"14.08.2019","16.900,0","16.900,0","17.380,0","16.900,0","278,94K","-2,76%"
"13.08.2019","17.380,0","17.180,0","17.460,0","17.140,0","216,41K","1,64%"
"12.08.2019","17.100,0","17.420,0","17.420,0","16.840,0","141,41K","1,18%"
"09.08.2019","16.900,0","17.100,0","17.260,0","16.900,0","132,76K","-3,43%"
"08.08.2019","17.500,0","16.700,0","17.700,0","16.700,0","444,63K","4,04%"
"06.08.2019","16.820,0","16.200,0","17.480,0","16.020,0","661,54K","3,83%"
"05.08.2019","16.200,0","16.900,0","16.900,0","16.200,0","326,23K","-4,26%"
"02.08.2019","16.920,0","17.440,0","17.700,0","16.920,0","1,70M","-3,09%"
"01.08.2019","17.460,0","17.720,0","17.800,0","17.120,0","690,96K","-1,91%"
"31.07.2019","17.800,0","18.020,0","18.180,0","17.800,0","1,50M","-1,11%"
"30.07.2019","18.000,0","18.900,0","18.900,0","18.000,0","205,51K","-5,06%"
"29.07.2019","18.960,0","19.000,0","19.200,0","18.940,0","274,25K","-1,25%"
"26.07.2019","19.200,0","19.500,0","19.500,0","18.840,0","625,27K","-3,03%"
"25.07.2019","19.800,0","19.400,0","19.900,0","19.400,0","958,04K","2,59%"
"24.07.2019","19.300,0","18.920,0","19.300,0","18.920,0","117,50K","0,73%"
"23.07.2019","19.160,0","19.000,0","19.160,0","18.900,0","598,46K","0,84%"
"22.07.2019","19.000,0","19.160,0","19.160,0","18.840,0","270,33K","-0,84%"
"19.07.2019","19.160,0","18.820,0","19.300,0","18.820,0","365,77K","-0,21%"
"18.07.2019","19.200,0","19.500,0","19.500,0","18.920,0","250,55K","-2,34%"
"17.07.2019","19.660,0","19.900,0","19.900,0","19.500,0","228,62K","-0,10%"
"16.07.2019","19.680,0","19.600,0","19.820,0","19.460,0","386,43K","-0,10%"
"15.07.2019","19.700,0","20.000,0","20.000,0","19.640,0","932,20K","-1,30%"
"12.07.2019","19.960,0","19.620,0","19.960,0","19.620,0","119,00K","0,81%"
"11.07.2019","19.800,0","19.700,0","19.800,0","19.560,0","589,62K","-0,50%"
"10.07.2019","19.900,0","19.500,0","20.500,0","19.500,0","958,15K","2,05%"
"09.07.2019","19.500,0","18.940,0","19.500,0","18.940,0","290,99K","1,56%"
"08.07.2019","19.200,0","18.900,0","19.300,0","18.900,0","388,55K","1,59%"
"05.07.2019","18.900,0","18.300,0","18.960,0","18.300,0","525,06K","2,16%"
"04.07.2019","18.500,0","18.040,0","18.500,0","18.040,0","32,40K","0,54%"
"03.07.2019","18.400,0","17.800,0","18.400,0","17.800,0","486,95K","2,68%"
"02.07.2019","17.920,0","17.620,0","17.940,0","17.620,0","500,78K","0,34%"
"28.06.2019","17.860,0","17.620,0","17.980,0","17.620,0","287,44K","0,22%"
"27.06.2019","17.820,0","18.000,0","18.180,0","17.820,0","588,42K","-2,41%"
"26.06.2019","18.260,0","19.360,0","19.620,0","18.200,0","746,59K","-5,68%"
"25.06.2019","19.360,0","19.000,0","19.700,0","19.000,0","580,32K","2,00%"
"21.06.2019","18.980,0","18.880,0","19.000,0","18.780,0","1,43M","0,53%"
"20.06.2019","18.880,0","18.880,0","19.000,0","18.700,0","1,25M","0,00%"
"19.06.2019","18.880,0","18.600,0","18.880,0","18.540,0","278,45K","0,96%"
"18.06.2019","18.700,0","18.240,0","18.900,0","18.240,0","386,02K","0,65%"
"17.06.2019","18.580,0","18.600,0","19.100,0","18.580,0","582,70K","-0,96%"
"14.06.2019","18.760,0","18.000,0","18.840,0","18.000,0","241,29K","0,86%"
"13.06.2019","18.600,0","18.500,0","18.840,0","18.000,0","446,16K","1,09%"
"12.06.2019","18.400,0","17.100,0","18.480,0","17.100,0","484,62K","3,95%"
"11.06.2019","17.700,0","17.520,0","17.740,0","17.520,0","231,33K","1,03%"
"10.06.2019","17.520,0","17.500,0","18.120,0","17.500,0","692,59K","0,69%"
"07.06.2019","17.400,0","16.880,0","17.660,0","16.880,0","539,63K","3,08%"
"06.06.2019","16.880,0","16.500,0","16.880,0","16.500,0","1,36M","0,96%"
"05.06.2019","16.720,0","16.480,0","16.820,0","16.480,0","1,66M","1,33%"
"04.06.2019","16.500,0","16.200,0","16.960,0","16.200,0","897,16K","1,85%"
"31.05.2019","16.200,0","15.880,0","16.200,0","15.860,0","2,57M","2,02%"
"30.05.2019","15.880,0","15.700,0","16.180,0","15.700,0","2,01M","1,15%"
"29.05.2019","15.700,0","15.660,0","15.780,0","15.640,0","496,58K","0,77%"
"28.05.2019","15.580,0","15.600,0","15.800,0","15.580,0","8,50M","-1,39%"
"27.05.2019","15.800,0","15.660,0","15.800,0","15.660,0","76,93K","0,00%"
"24.05.2019","15.800,0","15.600,0","15.800,0","15.600,0","290,03K","0,13%"
"23.05.2019","15.780,0","15.620,0","15.780,0","15.540,0","1,57M","0,00%"
"22.05.2019","15.780,0","15.720,0","15.780,0","15.680,0","610,39K","0,13%"
"21.05.2019","15.760,0","15.600,0","15.760,0","15.600,0","449,32K","0,64%"
"20.05.2019","15.660,0","15.520,0","15.760,0","15.520,0","653,43K","0,13%"
"17.05.2019","15.640,0","15.480,0","15.740,0","15.460,0","601,34K","-0,51%"
"16.05.2019","15.720,0","15.600,0","15.760,0","15.600,0","521,38K","0,00%"
"15.05.2019","15.720,0","15.520,0","15.820,0","15.460,0","765,89K","1,16%"
"14.05.2019","15.540,0","15.500,0","15.680,0","15.420,0","391,14K","0,26%"
"13.05.2019","15.500,0","15.640,0","15.900,0","15.500,0","459,04K","-0,90%"
"10.05.2019","15.640,0","15.980,0","15.980,0","15.500,0","305,91K","-0,89%"
"09.05.2019","15.780,0","15.820,0","16.000,0","15.780,0","313,65K","-0,25%"
"08.05.2019","15.820,0","15.940,0","16.080,0","15.820,0","269,41K","-0,75%"
"07.05.2019","15.940,0","16.020,0","16.120,0","15.860,0","245,38K","-0,38%"
"06.05.2019","16.000,0","16.060,0","16.060,0","15.820,0","140,19K","-0,50%"
"03.05.2019","16.080,0","16.200,0","16.200,0","15.920,0","133,33K","0,75%"
"02.05.2019","15.960,0","15.980,0","16.040,0","15.820,0","152,67K","0,88%"
"30.04.2019","15.820,0","15.940,0","16.280,0","15.820,0","1,20M","-2,35%"
"29.04.2019","16.200,0","16.240,0","16.240,0","16.020,0","117,92K","-0,49%"
"26.04.2019","16.280,0","16.020,0","16.280,0","15.960,0","121,53K","1,62%"
"25.04.2019","16.020,0","15.840,0","16.180,0","15.840,0","253,47K","-0,62%"
"24.04.2019","16.120,0","15.980,0","16.200,0","15.900,0","290,17K","0,75%"
"23.04.2019","16.000,0","16.060,0","16.080,0","15.940,0","183,49K","-0,62%"
"22.04.2019","16.100,0","15.600,0","16.200,0","15.600,0","811,16K","-1,23%"
"17.04.2019","16.300,0","15.580,0","16.400,0","15.580,0","425,85K","5,16%"
"16.04.2019","15.500,0","15.520,0","15.580,0","15.300,0","190,88K","-0,13%"
"15.04.2019","15.520,0","16.100,0","16.100,0","15.520,0","161,89K","-3,60%"
"12.04.2019","16.100,0","15.920,0","16.260,0","15.920,0","132,75K","-0,74%"
"11.04.2019","16.220,0","16.080,0","16.380,0","16.020,0","326,96K","-0,49%"
"10.04.2019","16.300,0","16.200,0","16.480,0","16.040,0","236,61K","0,62%"
"09.04.2019","16.200,0","15.780,0","16.200,0","15.700,0","372,95K","2,40%"
"08.04.2019","15.820,0","16.000,0","16.000,0","15.600,0","194,95K","-0,38%"
"05.04.2019","15.880,0","16.000,0","16.420,0","15.880,0","312,30K","-1,24%"
"04.04.2019","16.080,0","15.900,0","16.220,0","15.900,0","194,93K","-0,86%"
"03.04.2019","16.220,0","16.200,0","16.260,0","16.000,0","180,87K","0,37%"
"02.04.2019","16.160,0","15.800,0","16.160,0","15.800,0","274,87K","-0,25%"
"01.04.2019","16.200,0","16.000,0","16.200,0","15.900,0","344,77K","1,50%"
"29.03.2019","15.960,0","16.240,0","16.240,0","15.900,0","762,26K","0,38%"
"28.03.2019","15.900,0","15.940,0","16.200,0","15.900,0","256,03K","-2,45%"
"27.03.2019","16.300,0","16.600,0","16.600,0","16.200,0","251,39K","-2,63%"
"26.03.2019","16.740,0","16.000,0","16.740,0","16.000,0","457,74K","4,10%"
"22.03.2019","16.080,0","15.820,0","16.140,0","15.520,0","606,12K","-0,12%"
"21.03.2019","16.100,0","16.400,0","16.440,0","16.100,0","554,80K","-1,83%"
"20.03.2019","16.400,0","15.640,0","17.460,0","15.640,0","1,31M","-1,80%"
"19.03.2019","16.700,0","15.480,0","16.700,0","15.480,0","479,50K","1,33%"
"18.03.2019","16.480,0","15.120,0","16.480,0","15.120,0","289,67K","6,46%"
"15.03.2019","15.480,0","14.780,0","15.820,0","14.780,0","1,31M","3,20%"
"14.03.2019","15.000,0","14.880,0","15.480,0","14.680,0","1,60M","0,81%"
"13.03.2019","14.880,0","14.400,0","14.880,0","14.280,0","743,39K","3,77%"
"12.03.2019","14.340,0","14.340,0","14.440,0","14.240,0","420,98K","0,42%"
"11.03.2019","14.280,0","14.220,0","14.340,0","14.180,0","379,83K","0,56%"
"08.03.2019","14.200,0","14.000,0","14.260,0","14.000,0","306,80K","0,42%"
"07.03.2019","14.140,0","14.180,0","14.360,0","14.100,0","428,32K","0,00%"
"06.03.2019","14.140,0","14.000,0","14.180,0","13.980,0","725,53K","1,00%"
"05.03.2019","14.000,0","13.960,0","14.040,0","13.960,0","137,99K","0,14%"
"04.03.2019","13.980,0","14.000,0","14.040,0","13.980,0","121,36K","-0,43%"
"01.03.2019","14.040,0","13.980,0","14.040,0","13.980,0","225,66K","0,43%"
"28.02.2019","13.980,0","13.960,0","14.060,0","13.960,0","398,69K","-0,71%"
"27.02.2019","14.080,0","13.920,0","14.080,0","13.920,0","377,21K","0,28%"
"26.02.2019","14.040,0","14.020,0","14.040,0","13.960,0","570,78K","0,14%"
"25.02.2019","14.020,0","14.040,0","14.060,0","14.000,0","183,43K","0,00%"
"22.02.2019","14.020,0","14.020,0","14.080,0","13.940,0","238,68K","-0,28%"
"21.02.2019","14.060,0","14.000,0","14.060,0","13.980,0","632,31K","-0,28%"
"20.02.2019","14.100,0","14.060,0","14.140,0","14.000,0","542,93K","0,28%"
"19.02.2019","14.060,0","13.940,0","14.060,0","13.920,0","674,22K","-0,28%"
"18.02.2019","14.100,0","13.960,0","14.100,0","13.960,0","283,84K","-0,14%"
"15.02.2019","14.120,0","13.920,0","14.120,0","13.920,0","509,20K","0,86%"
"14.02.2019","14.000,0","13.960,0","14.000,0","13.900,0","498,52K","0,29%"
"13.02.2019","13.960,0","13.920,0","13.960,0","13.880,0","364,15K","0,14%"
"12.02.2019","13.940,0","13.820,0","13.980,0","13.820,0","309,96K","0,00%"
"11.02.2019","13.940,0","13.820,0","13.960,0","13.820,0","126,46K","0,29%"
"08.02.2019","13.900,0","13.800,0","13.980,0","13.800,0","428,69K","-0,43%"
"07.02.2019","13.960,0","14.020,0","14.100,0","13.920,0","157,06K","-0,99%"
"06.02.2019","14.100,0","14.080,0","14.140,0","14.000,0","434,86K","0,14%"
"05.02.2019","14.080,0","13.800,0","14.100,0","13.800,0","314,45K","1,29%"
"04.02.2019","13.900,0","13.920,0","13.940,0","13.820,0","2,04M","-0,14%"
"01.02.2019","13.920,0","13.940,0","13.940,0","13.800,0","233,22K","0,00%"
"31.01.2019","13.920,0","13.820,0","13.940,0","13.740,0","1,68M","-0,29%"
"30.01.2019","13.960,0","14.000,0","14.000,0","13.840,0","677,10K","-0,29%"
"29.01.2019","14.000,0","13.960,0","14.000,0","13.840,0","342,28K","0,29%"
"28.01.2019","13.960,0","14.040,0","14.040,0","13.840,0","783,79K","-0,57%"
